OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,COS,GP,Quantity,Discount,Freight,StatusID,Status,CategoryID,ProductName,SupplierID,CategoryName,Description,Link,Address,City,ContactName,Country,CustomerName,Fax,Phone,PostalCode,CountryCode,ISO3CountryCode,CustomerID.y,Base currency
12415,2014-09-30T00:00:00Z,71,4,2,7,20241.28,778.27,298.88,73,177.76,51.78,4,Shipped,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12416,2014-04-04T00:00:00Z,89,1,3,14,14673.75,592.92,922.49,16,192.76,36.83,3,Cancelled,7,Kool Sunglasses,6,Children´s wear,3-15 Years,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12417,2014-02-28T00:00:00Z,71,1,1,33,465.8,800.97,236.25,34,39.56,48.81,3,Cancelled,3,Car Boots,15,Sportwear,Sports…,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12418,2014-05-01T00:00:00Z,36,2,2,72,4104.71,453.67,308.2,93,164.36,40.7,3,Cancelled,4,Rossi Shorts,14,Bath Clothes,Beachwear,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12419,2014-01-18T00:00:00Z,71,3,3,21,15920.26,161.67,306.63,18,9.11,50.6,1,Delivered,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12420,2014-10-30T00:00:00Z,48,3,3,9,6145.31,855.63,614.41,93,56.81,59.06,1,Delivered,6,Fuji Boots,4,Men´s Footwear,Men Shoes,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
12421,2014-10-17T00:00:00Z,89,9,3,39,3722.99,390.04,785.91,50,88.72,44.96,4,Shipped,2,Terence Top,18,Womens wear,Fashion for Women,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12422,2014-12-03T00:00:00Z,89,4,1,33,20519.25,714.49,266.17,89,105.49,33.98,4,Shipped,3,Car Boots,15,Sportwear,Sports…,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12423,2014-07-30T00:00:00Z,78,3,2,11,15255.4,929.53,434.05,32,144.02,53.8,3,Cancelled,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12424,2015-08-03T00:00:00Z,75,3,2,45,19938.42,236.83,893.99,2,54.5,57.19,3,Cancelled,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12425,2014-06-07T00:00:00Z,89,8,1,31,7370.76,196.93,868.23,81,132.59,37.32,3,Cancelled,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12426,2015-06-23T00:00:00Z,75,4,1,70,21574.83,924.05,577.04,92,139.31,43.78,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12427,2014-06-27T00:00:00Z,77,8,3,68,4662.4,446.53,120.36,12,193.97,33.46,1,Delivered,3,Cap,8,Sportwear,Sports…,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12428,2015-04-22T00:00:00Z,71,1,2,12,22387.08,892.85,963.01,45,70.82,39.83,4,Shipped,4,Tiny Winy Hot Bikini,5,Bath Clothes,Beachwear,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12429,2014-12-21T00:00:00Z,36,4,3,24,16072.82,156.11,917.91,73,3.43,43.02,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12430,2014-01-09T00:00:00Z,75,6,1,64,5284.06,602.7,532.86,3,26.6,58.61,1,Delivered,5,WFS shoes,12,Ladies´Footwear,Ladies Shoes,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12431,2014-04-01T00:00:00Z,36,2,1,14,22471.92,589.69,950.22,80,85.13,37.03,2,In Transit,7,Kool Sunglasses,6,Children´s wear,3-15 Years,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12432,2014-07-13T00:00:00Z,36,9,3,50,18297.88,467.46,519.01,59,84.82,51.85,4,Shipped,3,Finnish Swimsuit,23,Sportwear,Sports…,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12433,2014-01-15T00:00:00Z,55,9,3,23,18673.22,636.47,595.21,70,185.75,56.1,4,Shipped,5,DSW,9,Ladies´Footwear,Ladies Shoes,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12434,2014-04-10T00:00:00Z,55,7,2,47,14182.97,836.25,594.68,39,26.66,36.06,2,In Transit,6,Lundenhagen Boots,22,Men´s Footwear,Men Shoes,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12435,2014-07-27T00:00:00Z,55,7,1,56,1624.85,990.99,475.03,32,175.75,39.21,3,Cancelled,5,High Heels Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12436,2014-01-30T00:00:00Z,65,8,1,77,5858.07,619.06,479.53,80,79.97,51.13,3,Cancelled,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,2817 Milton Dr.,Albuquerque,Malcolm X,United States,X-Site,(505) 555-3620,(505) 555-5939,87110,US,USA,X-Site333,US dollar
12437,2014-09-20T00:00:00Z,78,7,1,22,12140.61,177.28,64.82,23,39.34,50,3,Cancelled,5,Ravellis Träskor,9,Ladies´Footwear,Ladies Shoes,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12438,2014-07-12T00:00:00Z,32,8,2,71,18488.35,356.69,119.33,56,115.57,57.1,3,Cancelled,1,Atles Lussekofta,15,Men´s Clothes,Fashion for Men,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
12439,2014-12-08T00:00:00Z,43,1,1,70,11131.64,805.56,261.25,82,146.77,32.42,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
12440,2015-06-01T00:00:00Z,36,9,2,27,2889.75,433.61,65.84,80,6.84,42.31,4,Shipped,3,Tracksuit,11,Sportwear,Sports…,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12441,2014-09-16T00:00:00Z,77,3,2,68,906.16,398.44,692.63,70,97.1,50.69,1,Delivered,3,Cap,8,Sportwear,Sports…,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12442,2014-11-24T00:00:00Z,32,4,2,46,17164.9,671.46,516.02,70,35.98,44.38,2,In Transit,8,Rodbye Troje,21,Babywear,0-3 Years,no link,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
12443,2014-02-01T00:00:00Z,75,9,2,24,6397.91,283.67,403.65,26,68.31,49.41,4,Shipped,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12444,2014-12-14T00:00:00Z,77,1,1,34,18454.49,779.36,521.77,98,7.83,42.74,2,In Transit,4,Baywatch Bikkini,16,Bath Clothes,Beachwear,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12445,2014-02-09T00:00:00Z,77,9,1,5,15129.13,966.84,768.53,72,102.45,53.43,2,In Transit,1,O-Man Underwear,2,Men´s Clothes,Fashion for Men,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12446,2015-02-26T00:00:00Z,43,7,2,70,4795.26,868.34,191.79,44,69,52.39,2,In Transit,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
12447,2015-06-09T00:00:00Z,75,8,2,41,4366.97,676.35,129,56,103.27,44.46,4,Shipped,8,Duck Shirt,19,Babywear,0-3 Years,no link,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12448,2015-02-02T00:00:00Z,78,5,1,55,8994.17,503.67,367.91,28,134.47,37.88,3,Cancelled,3,Feiss Fleece Trousers,25,Sportwear,Sports…,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12449,2015-04-14T00:00:00Z,89,5,1,47,6478.03,871.1,204.45,93,198.52,51.11,4,Shipped,6,Lundenhagen Boots,22,Men´s Footwear,Men Shoes,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12450,2014-07-31T00:00:00Z,89,6,2,47,10885.54,349.05,283.48,32,110.44,48.15,3,Cancelled,6,Lundenhagen Boots,22,Men´s Footwear,Men Shoes,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12451,2015-07-27T00:00:00Z,75,1,2,28,8472.06,579.84,501.56,79,199.23,31.53,1,Delivered,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12452,2015-06-14T00:00:00Z,71,1,2,3,21695.67,825.93,516.99,93,19.13,56.92,4,Shipped,2,Chantell Shirt,1,Womens wear,Fashion for Women,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12453,2014-10-10T00:00:00Z,71,1,3,49,11798.98,418.75,888.92,66,172.36,48.95,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12454,2015-08-21T00:00:00Z,71,7,2,48,3221,570.81,98.28,96,171.03,44.58,4,Shipped,6,Root Boot,22,Men´s Footwear,Men Shoes,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12455,2014-02-07T00:00:00Z,78,3,3,14,9891.03,504.93,701.1,14,59.27,58.28,1,Delivered,7,Kool Sunglasses,6,Children´s wear,3-15 Years,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12456,2014-10-22T00:00:00Z,78,5,3,8,4020.86,941.89,471.25,47,62.79,56.75,1,Delivered,2,Tuxedo,3,Womens wear,Fashion for Women,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12457,2014-04-21T00:00:00Z,32,7,3,28,11083,478.8,104,62,193.24,46.05,2,In Transit,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
12458,2014-03-16T00:00:00Z,77,4,2,74,4990.36,864.16,282.16,44,189.75,35.39,3,Cancelled,7,Nikee Running Shoes,4,Children´s wear,3-15 Years,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12459,2014-11-09T00:00:00Z,78,1,3,44,18664.6,738.9,373.07,84,124.88,43.16,4,Shipped,2,Okkaba Skin Jackets,20,Womens wear,Fashion for Women,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12460,2014-12-16T00:00:00Z,36,8,3,3,13996.87,192.38,473.5,100,91.55,30.13,3,Cancelled,2,Chantell Shirt,1,Womens wear,Fashion for Women,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12461,2014-10-22T00:00:00Z,55,2,3,21,8193.21,642.53,967.54,39,91.17,32.52,2,In Transit,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12462,2014-12-06T00:00:00Z,48,4,3,7,16290.02,882.27,942.2,57,120.95,41.98,4,Shipped,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
12463,2014-11-08T00:00:00Z,43,7,1,11,13363.87,221.86,89.26,18,114.61,59.4,2,In Transit,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
12464,2014-11-07T00:00:00Z,71,8,2,9,12195.26,431.56,524.42,91,11.63,46.64,1,Delivered,6,Fuji Boots,4,Men´s Footwear,Men Shoes,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12465,2015-04-23T00:00:00Z,43,2,2,49,11928.01,904.02,773.41,60,92.16,55.29,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
12466,2015-02-16T00:00:00Z,75,9,2,66,19335.79,906.99,878.91,97,46.19,55.91,1,Delivered,2,Langoste Shirt,2,Womens wear,Fashion for Women,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12467,2015-06-01T00:00:00Z,71,4,3,35,10829.82,751.44,584.29,96,72.64,30.65,4,Shipped,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12468,2014-06-24T00:00:00Z,45,4,2,12,18930.77,265.05,161.05,8,174.41,57.19,3,Cancelled,4,Tiny Winy Hot Bikini,5,Bath Clothes,Beachwear,www.google.com,Suite 5,San Francisco,Vincent Vega,United States,Bobby Socks,NULL,(415) 555-5938,94117,US,USA,Bobby Socks888,US dollar
12469,2015-01-08T00:00:00Z,89,9,1,48,17022.83,826.13,931.34,87,191,41.65,4,Shipped,6,Root Boot,22,Men´s Footwear,Men Shoes,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12470,2015-01-30T00:00:00Z,89,5,2,13,1299.74,527.8,968.54,20,50.95,41.85,2,In Transit,8,Aino Shoes,6,Babywear,0-3 Years,no link,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12471,2014-03-22T00:00:00Z,45,3,3,48,5497.51,638.97,337.77,79,189.36,37.13,3,Cancelled,6,Root Boot,22,Men´s Footwear,Men Shoes,www.google.com,Suite 5,San Francisco,Vincent Vega,United States,Bobby Socks,NULL,(415) 555-5938,94117,US,USA,Bobby Socks888,US dollar
12472,2014-09-15T00:00:00Z,36,7,3,55,16813.55,923.56,80.99,73,82.13,46.87,4,Shipped,3,Feiss Fleece Trousers,25,Sportwear,Sports…,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12473,2014-03-07T00:00:00Z,82,4,1,6,19005.96,322.67,59.68,16,122.25,37.92,2,In Transit,2,Shagall Socks,3,Womens wear,Fashion for Women,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
12474,2014-09-04T00:00:00Z,78,4,1,61,13359.95,378.18,380.19,26,187.71,35.34,3,Cancelled,3,Adihash Running Shoe,29,Sportwear,Sports…,www.google.com,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12475,2015-07-03T00:00:00Z,55,8,1,16,505.21,300.15,967.62,43,85.92,40.3,3,Cancelled,3,Wimbledon T-Shirt,7,Sportwear,Sports…,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12476,2014-07-26T00:00:00Z,77,1,2,31,22815.84,263.14,787.79,13,145.16,31.54,2,In Transit,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12477,2015-02-19T00:00:00Z,77,1,2,60,8844.56,908.94,498.5,25,132.15,31.07,2,In Transit,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12478,2014-03-23T00:00:00Z,77,6,3,7,10860.27,196.56,497.79,86,97.84,41.38,2,In Transit,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12479,2014-05-15T00:00:00Z,82,1,1,42,9451.36,617.45,986.52,14,44.28,48.39,1,Delivered,5,Balett Shoes,20,Ladies´Footwear,Ladies Shoes,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
12480,2015-02-18T00:00:00Z,89,6,3,5,9848.64,292.4,682.46,64,85.3,58.65,3,Cancelled,1,O-Man Underwear,2,Men´s Clothes,Fashion for Men,www.google.com,Suite 3B,Seattle,Alice Chain,United States,Nirvana Stores,(206) 555-4115,(206) 555-4112,98128,US,USA,Nirvana Stores,US dollar
12481,2014-09-07T00:00:00Z,48,1,1,49,22000.44,390.57,865.06,24,83.2,45.69,3,Cancelled,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
12482,2014-10-14T00:00:00Z,43,2,3,74,8646.92,795.68,525.53,49,172.58,50.07,4,Shipped,7,Nikee Running Shoes,4,Children´s wear,3-15 Years,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
12483,2015-02-06T00:00:00Z,71,5,3,45,16518.7,795.38,787.03,81,80.12,50.19,3,Cancelled,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12484,2014-01-19T00:00:00Z,71,5,3,37,20024.75,722.74,262.07,67,95.1,59.02,4,Shipped,8,Mehmet-Skor,17,Babywear,0-3 Years,no link,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12485,2014-05-20T00:00:00Z,82,2,1,49,14299.39,722.65,538.32,49,149.51,51.54,3,Cancelled,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
12486,2014-04-30T00:00:00Z,77,4,3,45,13198.25,906.07,902.12,13,183.79,54.59,1,Delivered,6,Danske Treshoe,21,Men´s Footwear,Men Shoes,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12487,2015-02-01T00:00:00Z,75,6,3,29,15154.07,286.87,809.18,65,83.68,36.8,3,Cancelled,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
12488,2015-07-06T00:00:00Z,48,4,2,52,9232.86,891.56,254.53,77,14.99,50.99,4,Shipped,5,Small Crocodile Boots,24,Ladies´Footwear,Ladies Shoes,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
12489,2014-07-13T00:00:00Z,78,7,1,30,12599.18,591.62,966.44,65,138.18,46.75,4,Shipped,8,Baby Dark Lounge Suit,13,Babywear,0-3 Years,no link,55 Grizzly Peak Rd.,Butte,Mary Stone,United States,TTT-The Ticky Tie,(406) 555-8083,(406) 555-5834,59801,US,USA,TTT-The Ticky Tie111,US dollar
12490,2014-07-10T00:00:00Z,45,2,1,27,11882.82,475.39,512.44,20,51.14,38.07,3,Cancelled,3,Tracksuit,11,Sportwear,Sports…,www.google.com,Suite 5,San Francisco,Vincent Vega,United States,Bobby Socks,NULL,(415) 555-5938,94117,US,USA,Bobby Socks888,US dollar
12491,2015-06-07T00:00:00Z,71,2,2,29,10978.3,848.79,315.78,82,20.58,47.93,1,Delivered,6,Davenport,12,Men´s Footwear,Men Shoes,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12492,2014-02-22T00:00:00Z,77,6,2,48,1324.82,489.05,731.38,92,66.99,34.94,4,Shipped,6,Root Boot,22,Men´s Footwear,Men Shoes,www.google.com,Suite 2,Portland,Charles Oakley,United States,Eye Fashion,NULL,(503) 555-3612,97201,US,USA,Eye Fashion88,US dollar
12493,2015-08-28T00:00:00Z,55,5,3,67,21268.94,916.67,886,96,122.23,55.42,2,In Transit,2,X-Dress,16,Womens wear,Fashion for Women,www.google.com,2743 Bering St.,Anchorage,Al Bundy,United States,SSS-Sport Shoes Store,(907) 555-2880,(907) 555-7584,99508,US,USA,SSS-Sport Shoes Store333,US dollar
12494,2014-03-27T00:00:00Z,71,6,2,66,4652.66,970.94,924.22,62,131.02,52.31,4,Shipped,2,Langoste Shirt,2,Womens wear,Fashion for Women,www.google.com,187 Suffolk Ln.,Boise,Perry Farell,United States,Sunny Ski Store,NULL,(208) 555-8097,83720,US,USA,Sunny Ski Store11,US dollar
12495,2014-02-24T00:00:00Z,65,4,2,67,2038.54,913.47,721.26,78,107.06,41.06,1,Delivered,2,X-Dress,16,Womens wear,Fashion for Women,www.google.com,2817 Milton Dr.,Albuquerque,Malcolm X,United States,X-Site,(505) 555-3620,(505) 555-5939,87110,US,USA,X-Site333,US dollar
12496,2014-01-30T00:00:00Z,45,8,3,9,20116.4,630.75,325.06,81,84.23,46.55,2,In Transit,6,Fuji Boots,4,Men´s Footwear,Men Shoes,www.google.com,Suite 5,San Francisco,Vincent Vega,United States,Bobby Socks,NULL,(415) 555-5938,94117,US,USA,Bobby Socks888,US dollar
12497,2014-07-01T00:00:00Z,36,6,2,24,20379.34,597.42,216.75,57,87.95,49.41,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,516 Main St.,Elgin,Marcellus Wallace,United States,Pulp Toxedos,(503) 555-2376,(503) 555-6874,97827,US,USA,Pulp Toxedos55,US dollar
12498,2014-10-14T00:00:00Z,82,5,3,24,9132.85,220.18,601.44,20,162.57,33.24,2,In Transit,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,722 DaVinci Blvd.,Kirkland,Mark Stark,United States,Bond Ltd,(206) 555-2174,(206) 555-8257,98034,US,USA,Bond Ltd555,US dollar
